sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,c_charge_degree,c_charge_desc,decile_score
1.0,21,2.0,2.0,0,0,0,3,8.0,1.0,436.0,1
1.0,37,0.0,0.0,0,0,0,23,1.0,0.0,50.0,1
1.0,35,0.0,0.0,0,0,0,2,1.0,0.0,317.0,1
1.0,53,1.0,0.0,0,0,0,2,1.0,0.0,176.0,0
1.0,60,1.0,0.0,0,0,0,1,410.0,0.0,436.0,0
1.0,29,0.0,0.0,0,0,0,7,1.0,0.0,318.0,0
1.0,48,1.0,2.0,1,0,0,23,1.0,0.0,177.0,1
0.0,52,1.0,2.0,0,0,0,0,1.0,1.0,44.0,0
1.0,27,0.0,0.0,0,0,0,12,1.0,0.0,141.0,1
1.0,28,0.0,0.0,0,0,0,5,0.0,0.0,436.0,1
1.0,33,0.0,2.0,0,0,0,3,1.0,1.0,44.0,0
0.0,28,0.0,3.0,0,0,0,0,1.0,0.0,436.0,0
1.0,47,1.0,2.0,0,0,0,5,247.0,0.0,318.0,1
1.0,36,0.0,0.0,0,0,0,14,1.0,0.0,388.0,1
1.0,29,0.0,0.0,1,0,0,2,1.0,0.0,21.0,1
1.0,22,2.0,0.0,0,0,1,0,0.0,1.0,415.0,1
1.0,26,0.0,0.0,0,0,2,6,35.0,0.0,256.0,1
1.0,25,0.0,2.0,0,0,0,0,1.0,0.0,341.0,0
1.0,68,1.0,2.0,0,0,0,2,141.0,0.0,15.0,0
1.0,56,1.0,0.0,0,0,0,5,1.0,0.0,141.0,0
1.0,27,0.0,0.0,0,0,0,9,1.0,0.0,21.0,1
1.0,52,1.0,2.0,0,0,0,4,1.0,0.0,194.0,0
1.0,32,0.0,0.0,0,0,0,3,1.0,0.0,50.0,0
1.0,60,1.0,5.0,0,0,0,4,1.0,0.0,436.0,0
1.0,23,2.0,3.0,0,0,0,1,5.0,1.0,146.0,0
0.0,39,0.0,2.0,0,0,0,0,2.0,1.0,136.0,1
1.0,56,1.0,2.0,0,0,0,0,1.0,1.0,44.0,0
0.0,22,2.0,0.0,0,0,0,0,1.0,0.0,284.0,1
0.0,27,0.0,0.0,0,0,0,1,31.0,0.0,421.0,0
1.0,53,1.0,0.0,0,0,0,11,1.0,0.0,436.0,1
1.0,25,0.0,2.0,0,0,0,0,0.0,1.0,140.0,0
1.0,21,2.0,3.0,0,0,0,0,0.0,1.0,44.0,0
1.0,22,2.0,2.0,0,0,0,0,1.0,0.0,213.0,0
0.0,58,1.0,2.0,0,0,0,2,23.0,1.0,106.0,0
1.0,31,0.0,0.0,0,0,0,7,1.0,1.0,21.0,0
1.0,22,2.0,2.0,0,0,0,1,1.0,0.0,165.0,1
1.0,28,0.0,0.0,0,0,0,8,1.0,0.0,426.0,1
1.0,42,0.0,5.0,0,0,0,1,1.0,0.0,436.0,0
1.0,20,2.0,0.0,0,0,0,0,0.0,0.0,188.0,1
1.0,29,0.0,2.0,0,0,0,0,0.0,1.0,44.0,1
1.0,29,0.0,0.0,0,0,0,8,337.0,0.0,436.0,1
1.0,58,1.0,0.0,0,0,0,21,2.0,1.0,436.0,1
1.0,22,2.0,0.0,0,0,0,3,1.0,0.0,194.0,1
1.0,48,1.0,3.0,0,0,0,1,0.0,1.0,243.0,0
1.0,37,0.0,2.0,0,0,0,0,0.0,0.0,91.0,0
1.0,57,1.0,0.0,0,0,0,1,1.0,0.0,177.0,1
1.0,27,0.0,2.0,0,0,0,3,22.0,1.0,182.0,0
1.0,26,0.0,0.0,0,0,0,3,0.0,0.0,65.0,0
1.0,24,2.0,2.0,0,1,1,3,0.0,0.0,284.0,1
1.0,33,0.0,2.0,0,0,0,0,1.0,0.0,21.0,0
1.0,29,0.0,0.0,0,0,0,2,1.0,0.0,436.0,1
0.0,24,2.0,0.0,0,0,0,3,1.0,0.0,194.0,1
1.0,19,2.0,2.0,0,0,1,1,1.0,0.0,171.0,1
1.0,36,0.0,2.0,0,0,0,2,1.0,1.0,44.0,0
0.0,24,2.0,2.0,0,0,0,0,1.0,0.0,284.0,1
1.0,34,0.0,2.0,0,0,0,0,0.0,1.0,105.0,0
1.0,25,0.0,3.0,0,0,0,2,1.0,0.0,436.0,1
1.0,20,2.0,0.0,1,0,1,1,1.0,0.0,436.0,1
1.0,28,0.0,3.0,0,0,0,2,222.0,1.0,436.0,1
1.0,24,2.0,0.0,0,0,0,1,1.0,1.0,44.0,0
1.0,61,1.0,2.0,0,0,0,4,1.0,0.0,436.0,0
0.0,50,1.0,0.0,0,0,0,3,1.0,0.0,14.0,0
1.0,30,0.0,0.0,0,0,0,1,1.0,1.0,44.0,0
1.0,38,0.0,0.0,0,0,0,5,1.0,0.0,317.0,0
1.0,24,2.0,2.0,0,0,0,0,1.0,1.0,44.0,0
1.0,45,1.0,0.0,0,0,0,16,77.0,0.0,436.0,0
0.0,46,1.0,0.0,0,0,0,2,1.0,0.0,194.0,1
1.0,41,0.0,2.0,0,0,0,0,1.0,1.0,44.0,0
1.0,20,2.0,5.0,0,0,1,0,1.0,0.0,318.0,1
1.0,27,0.0,0.0,0,0,0,13,1.0,1.0,287.0,1
0.0,51,1.0,0.0,0,0,0,16,120.0,0.0,318.0,1
1.0,26,0.0,0.0,0,0,0,1,1.0,1.0,44.0,1
1.0,29,0.0,0.0,0,0,0,3,0.0,0.0,320.0,1
1.0,52,1.0,2.0,0,0,0,6,1.0,0.0,194.0,1
1.0,28,0.0,2.0,0,0,0,1,1.0,0.0,5.0,0
0.0,34,0.0,4.0,0,0,0,4,143.0,0.0,436.0,1
1.0,55,1.0,0.0,0,0,0,5,1.0,0.0,177.0,0
1.0,26,0.0,0.0,1,1,0,10,1.0,0.0,18.0,1
1.0,28,0.0,0.0,0,0,0,5,1.0,0.0,300.0,1
1.0,63,1.0,2.0,0,0,0,2,3.0,0.0,174.0,0
1.0,42,0.0,0.0,0,0,0,0,0.0,0.0,17.0,0
1.0,23,2.0,0.0,1,2,2,6,1.0,0.0,141.0,1
1.0,54,1.0,0.0,0,0,0,28,1.0,0.0,318.0,1
1.0,35,0.0,0.0,0,0,1,8,1.0,0.0,172.0,1
0.0,24,2.0,0.0,1,0,0,6,1.0,0.0,436.0,1
1.0,54,1.0,0.0,0,0,0,2,26.0,1.0,44.0,0
1.0,58,1.0,0.0,0,0,0,12,1.0,1.0,105.0,1
1.0,23,2.0,2.0,0,0,1,1,1.0,1.0,342.0,1
1.0,35,0.0,0.0,0,0,0,1,1.0,1.0,44.0,0
1.0,20,2.0,0.0,0,0,0,1,0.0,0.0,185.0,1
1.0,51,1.0,2.0,0,0,0,0,0.0,0.0,171.0,0
1.0,24,2.0,3.0,0,0,0,0,1.0,0.0,252.0,1
1.0,37,0.0,2.0,0,0,0,3,14.0,0.0,318.0,0
1.0,47,1.0,2.0,0,0,0,3,1.0,0.0,138.0,0
1.0,34,0.0,2.0,0,0,0,4,1.0,0.0,317.0,1
1.0,56,1.0,2.0,0,0,0,0,2.0,0.0,194.0,0
1.0,34,0.0,3.0,0,0,0,4,1.0,0.0,61.0,0
1.0,59,1.0,2.0,0,0,0,1,3.0,0.0,60.0,0
1.0,35,0.0,1.0,0,0,0,0,1.0,0.0,64.0,1
1.0,58,1.0,3.0,0,0,0,1,11.0,0.0,296.0,0
1.0,29,0.0,3.0,0,0,0,2,26.0,1.0,140.0,0
0.0,24,2.0,2.0,0,0,1,6,1.0,0.0,257.0,1
1.0,21,2.0,2.0,0,0,4,2,1.0,1.0,30.0,1
1.0,26,0.0,0.0,0,0,0,2,16.0,1.0,436.0,1
1.0,50,1.0,1.0,0,0,0,5,0.0,0.0,141.0,1
1.0,26,0.0,0.0,0,0,0,1,1.0,0.0,72.0,0
0.0,30,0.0,2.0,0,0,0,0,1.0,1.0,140.0,0
1.0,29,0.0,2.0,0,0,0,6,43.0,0.0,436.0,1
1.0,29,0.0,2.0,0,0,0,0,1.0,1.0,44.0,0
1.0,54,1.0,0.0,0,0,0,0,1.0,1.0,44.0,0
1.0,29,0.0,0.0,0,0,0,4,1.0,0.0,165.0,0
0.0,59,1.0,2.0,0,0,0,0,2.0,1.0,106.0,0
1.0,38,0.0,0.0,0,0,0,0,1.0,0.0,383.0,1
0.0,22,2.0,3.0,0,0,0,2,100.0,0.0,318.0,1
1.0,29,0.0,0.0,0,0,0,4,53.0,0.0,436.0,1
1.0,27,0.0,2.0,0,0,0,1,1.0,1.0,245.0,0
1.0,26,0.0,3.0,0,0,0,7,1.0,0.0,14.0,1
1.0,52,1.0,3.0,0,0,0,20,1.0,0.0,160.0,0
1.0,66,1.0,0.0,0,0,0,33,1.0,0.0,91.0,1
1.0,27,0.0,2.0,0,0,0,2,1.0,0.0,318.0,1
1.0,51,1.0,2.0,0,0,0,1,1.0,1.0,106.0,0
1.0,35,0.0,2.0,0,0,0,1,0.0,0.0,436.0,0
1.0,26,0.0,0.0,0,0,0,1,443.0,0.0,383.0,1
1.0,52,1.0,2.0,0,0,0,4,1.0,1.0,44.0,0
0.0,35,0.0,0.0,0,0,0,12,55.0,1.0,379.0,0
1.0,48,1.0,5.0,0,0,0,12,0.0,0.0,17.0,1
0.0,26,0.0,0.0,0,0,0,0,1.0,1.0,44.0,0
0.0,48,1.0,2.0,0,0,0,0,0.0,1.0,211.0,0
1.0,30,0.0,3.0,0,0,0,7,1.0,1.0,44.0,0
1.0,28,0.0,5.0,0,0,0,2,1.0,1.0,44.0,0
1.0,33,0.0,0.0,0,0,0,2,0.0,1.0,44.0,0
0.0,34,0.0,0.0,0,0,0,6,1.0,0.0,58.0,0
1.0,25,0.0,5.0,0,0,0,0,0.0,1.0,287.0,0
1.0,59,1.0,0.0,0,0,0,10,1.0,0.0,436.0,1
1.0,29,0.0,0.0,0,0,0,5,1.0,0.0,257.0,1
1.0,24,2.0,2.0,0,0,0,0,0.0,0.0,318.0,0
1.0,48,1.0,2.0,0,0,0,1,1.0,0.0,5.0,1
1.0,55,1.0,0.0,0,0,0,0,1.0,1.0,44.0,1
1.0,52,1.0,0.0,0,0,0,4,0.0,1.0,151.0,1
1.0,20,2.0,0.0,0,0,0,0,1.0,0.0,320.0,0
1.0,25,0.0,2.0,0,0,0,4,6.0,0.0,318.0,0
1.0,24,2.0,2.0,0,0,0,0,1.0,0.0,5.0,0
1.0,23,2.0,2.0,0,0,0,0,1.0,1.0,44.0,1
1.0,27,0.0,2.0,0,1,3,6,1.0,0.0,171.0,0
1.0,25,0.0,0.0,0,1,0,1,2.0,1.0,44.0,0
1.0,31,0.0,0.0,0,0,0,0,1.0,0.0,405.0,0
1.0,25,0.0,0.0,0,1,0,6,2.0,0.0,436.0,0
1.0,32,0.0,2.0,0,0,0,1,7.0,0.0,436.0,0
1.0,21,2.0,2.0,0,0,0,0,2.0,0.0,194.0,0
1.0,37,0.0,5.0,0,0,0,1,1.0,0.0,90.0,0
1.0,25,0.0,2.0,0,0,0,0,1.0,0.0,317.0,0
1.0,32,0.0,3.0,1,1,0,20,0.0,0.0,436.0,1
1.0,35,0.0,0.0,0,0,0,0,1.0,0.0,194.0,1
1.0,42,0.0,0.0,0,0,0,14,1.0,0.0,138.0,1
1.0,24,2.0,2.0,0,0,1,9,23.0,1.0,428.0,1
1.0,22,2.0,2.0,1,0,4,6,216.0,0.0,318.0,1
1.0,21,2.0,3.0,0,0,0,0,1.0,0.0,194.0,1
1.0,47,1.0,2.0,0,0,0,1,1.0,1.0,44.0,0
1.0,27,0.0,0.0,0,0,0,5,1.0,0.0,9.0,1
1.0,43,0.0,3.0,0,0,0,2,12.0,1.0,105.0,0
1.0,46,1.0,2.0,0,0,0,2,1.0,0.0,300.0,1
1.0,44,0.0,0.0,0,0,0,1,0.0,1.0,338.0,0
1.0,27,0.0,0.0,0,0,0,0,1.0,0.0,79.0,1
1.0,23,2.0,2.0,0,0,0,2,1.0,0.0,317.0,0
0.0,50,1.0,3.0,0,0,0,1,425.0,0.0,411.0,0
1.0,42,0.0,0.0,0,0,0,8,1.0,0.0,436.0,1
1.0,58,1.0,0.0,0,0,0,6,1.0,0.0,177.0,1
1.0,26,0.0,0.0,0,0,1,3,1.0,0.0,188.0,1
0.0,48,1.0,5.0,0,0,0,0,1.0,0.0,194.0,0
1.0,39,0.0,0.0,0,0,0,3,1.0,0.0,194.0,0
1.0,21,2.0,0.0,0,2,0,3,1.0,0.0,436.0,1
1.0,63,1.0,2.0,0,0,0,1,9.0,1.0,106.0,0
1.0,22,2.0,0.0,0,1,0,3,11.0,0.0,436.0,1
1.0,50,1.0,0.0,0,0,0,3,1.0,1.0,44.0,0
1.0,38,0.0,0.0,0,0,0,0,1.0,0.0,60.0,0
1.0,41,0.0,2.0,0,0,0,1,7.0,0.0,363.0,1
1.0,28,0.0,0.0,8,0,1,16,1.0,0.0,21.0,1
0.0,30,0.0,0.0,0,0,0,0,0.0,1.0,44.0,0
1.0,23,2.0,0.0,0,0,0,1,1.0,0.0,6.0,1
1.0,25,0.0,2.0,0,0,0,2,13.0,0.0,436.0,0
1.0,40,0.0,2.0,0,0,0,5,1.0,0.0,233.0,0
1.0,24,2.0,3.0,0,0,0,8,0.0,0.0,317.0,1
1.0,27,0.0,0.0,0,0,0,5,0.0,1.0,94.0,0
1.0,44,0.0,2.0,0,0,0,11,0.0,1.0,44.0,0
0.0,35,0.0,0.0,0,0,0,6,1.0,0.0,436.0,0
1.0,42,0.0,2.0,0,0,0,0,0.0,1.0,44.0,0
1.0,38,0.0,0.0,0,0,0,15,1.0,0.0,138.0,1
1.0,26,0.0,3.0,0,0,0,4,1.0,0.0,317.0,1
0.0,25,0.0,0.0,0,0,0,0,1.0,1.0,342.0,0
1.0,24,2.0,2.0,0,0,0,1,230.0,0.0,436.0,0
1.0,64,1.0,3.0,0,0,0,1,9.0,0.0,13.0,0
0.0,49,1.0,2.0,0,0,0,2,0.0,1.0,140.0,0
1.0,50,1.0,2.0,0,0,0,5,1.0,0.0,141.0,0
1.0,28,0.0,2.0,0,0,0,8,150.0,0.0,436.0,1
1.0,66,1.0,2.0,0,0,0,0,0.0,1.0,44.0,0
0.0,46,1.0,2.0,0,0,0,0,1.0,1.0,44.0,0
1.0,30,0.0,0.0,0,0,1,5,1.0,0.0,141.0,1
0.0,22,2.0,2.0,0,0,0,0,1.0,1.0,44.0,0
1.0,23,2.0,2.0,0,0,0,1,1.0,1.0,436.0,0
1.0,30,0.0,5.0,0,0,0,0,1.0,1.0,44.0,1
1.0,24,2.0,0.0,1,0,0,10,0.0,0.0,436.0,1
1.0,31,0.0,3.0,0,0,0,0,2.0,1.0,106.0,0
1.0,31,0.0,5.0,0,0,0,1,1.0,0.0,436.0,0
1.0,21,2.0,0.0,4,0,0,4,68.0,0.0,436.0,1
1.0,28,0.0,0.0,0,0,0,4,268.0,0.0,436.0,1
1.0,25,0.0,0.0,0,0,0,0,1.0,1.0,135.0,0
0.0,21,2.0,2.0,0,0,0,0,1.0,0.0,65.0,1
1.0,27,0.0,0.0,0,0,0,0,1.0,1.0,44.0,0
1.0,20,2.0,3.0,0,0,0,0,1.0,1.0,287.0,0
1.0,32,0.0,3.0,0,0,0,1,27.0,0.0,318.0,0
0.0,24,2.0,2.0,0,0,1,0,0.0,0.0,65.0,1
1.0,20,2.0,0.0,1,0,0,1,1.0,0.0,436.0,0
1.0,31,0.0,0.0,0,0,0,3,20.0,1.0,430.0,1
1.0,27,0.0,0.0,0,0,0,3,1.0,1.0,44.0,1
1.0,59,1.0,0.0,0,0,0,17,65.0,0.0,194.0,1
1.0,40,0.0,0.0,0,0,0,0,1.0,0.0,17.0,0
1.0,22,2.0,0.0,0,0,0,11,1.0,0.0,318.0,1
0.0,38,0.0,0.0,0,0,0,1,1.0,0.0,347.0,0
1.0,36,0.0,3.0,0,0,0,1,101.0,1.0,248.0,1
1.0,30,0.0,0.0,0,0,0,1,0.0,1.0,287.0,1
1.0,27,0.0,2.0,0,0,0,6,1.0,0.0,436.0,1
1.0,43,0.0,0.0,0,0,0,1,0.0,1.0,44.0,0
0.0,59,1.0,2.0,0,0,0,0,1.0,1.0,140.0,0
1.0,37,0.0,2.0,0,0,0,2,2.0,1.0,105.0,0
1.0,28,0.0,0.0,0,0,0,5,0.0,1.0,171.0,1
1.0,38,0.0,2.0,0,0,0,0,0.0,0.0,318.0,0
1.0,22,2.0,0.0,0,0,1,0,1.0,0.0,34.0,1
1.0,43,0.0,3.0,0,0,0,1,44.0,1.0,243.0,0
1.0,25,0.0,0.0,0,0,0,4,1.0,0.0,191.0,1
1.0,51,1.0,2.0,0,0,0,0,1.0,1.0,105.0,0
1.0,30,0.0,3.0,0,0,0,6,1.0,0.0,318.0,1
1.0,29,0.0,2.0,0,0,0,2,57.0,1.0,171.0,0
1.0,28,0.0,0.0,0,0,0,10,0.0,0.0,141.0,0
1.0,26,0.0,0.0,0,0,0,6,152.0,1.0,287.0,1
1.0,55,1.0,0.0,0,0,0,9,0.0,1.0,436.0,0
0.0,23,2.0,2.0,0,0,0,3,1.0,0.0,257.0,1
0.0,22,2.0,0.0,0,0,0,0,1.0,1.0,157.0,1
0.0,19,2.0,2.0,0,0,0,2,2.0,0.0,318.0,1
1.0,31,0.0,0.0,0,0,0,1,28.0,1.0,44.0,0
1.0,29,0.0,0.0,0,0,0,0,0.0,1.0,105.0,0
1.0,61,1.0,0.0,0,0,0,15,1.0,0.0,177.0,1
1.0,24,2.0,0.0,0,0,0,4,162.0,0.0,318.0,1
1.0,31,0.0,3.0,0,0,0,0,0.0,1.0,243.0,0
1.0,20,2.0,0.0,0,1,1,4,1.0,0.0,436.0,1
1.0,26,0.0,2.0,0,0,0,3,1.0,0.0,57.0,1
1.0,27,0.0,2.0,0,0,0,5,0.0,1.0,44.0,1
1.0,25,0.0,2.0,0,0,0,1,1.0,0.0,17.0,1
1.0,23,2.0,2.0,0,2,0,3,0.0,0.0,225.0,1
1.0,38,0.0,0.0,0,0,0,0,1.0,0.0,171.0,0
1.0,27,0.0,0.0,0,2,1,18,1.0,0.0,177.0,1
0.0,35,0.0,2.0,0,0,0,0,0.0,0.0,341.0,0
1.0,22,2.0,5.0,0,0,0,0,1.0,0.0,188.0,1
0.0,58,1.0,0.0,0,0,0,4,14.0,0.0,252.0,0
0.0,57,1.0,2.0,0,0,0,0,2.0,1.0,135.0,0
1.0,21,2.0,0.0,0,0,1,0,1.0,0.0,421.0,0
0.0,22,2.0,0.0,0,0,0,0,1.0,0.0,194.0,1
1.0,30,0.0,0.0,0,0,0,0,1.0,0.0,65.0,0
1.0,24,2.0,2.0,0,0,0,1,6.0,0.0,436.0,1
1.0,22,2.0,2.0,0,0,0,2,41.0,0.0,50.0,0
1.0,29,0.0,2.0,0,0,0,3,61.0,0.0,12.0,0
1.0,30,0.0,0.0,0,0,0,8,1.0,0.0,318.0,1
0.0,31,0.0,0.0,0,0,0,10,1.0,0.0,141.0,1
0.0,45,1.0,2.0,0,0,0,1,0.0,0.0,176.0,1
1.0,23,2.0,0.0,0,0,0,4,256.0,0.0,436.0,1
1.0,39,0.0,2.0,0,0,0,2,13.0,0.0,165.0,0
1.0,31,0.0,0.0,0,0,0,0,1.0,0.0,318.0,1
1.0,22,2.0,0.0,0,0,0,1,1.0,0.0,64.0,0
0.0,27,0.0,0.0,0,0,0,9,68.0,0.0,28.0,0
1.0,27,0.0,0.0,0,0,0,13,1.0,0.0,436.0,1
1.0,38,0.0,2.0,0,0,0,1,1.0,0.0,91.0,0
1.0,31,0.0,0.0,0,0,0,23,0.0,0.0,268.0,1
1.0,47,1.0,0.0,0,0,0,20,1.0,0.0,382.0,1
1.0,22,2.0,0.0,0,1,0,3,1.0,0.0,436.0,1
1.0,35,0.0,0.0,0,0,1,1,407.0,1.0,44.0,1
1.0,23,2.0,3.0,0,0,0,2,19.0,1.0,287.0,1
1.0,65,1.0,0.0,0,0,0,2,18.0,1.0,434.0,0
1.0,35,0.0,0.0,0,0,0,0,1.0,1.0,153.0,0
0.0,33,0.0,0.0,0,0,0,0,1.0,0.0,188.0,0
1.0,53,1.0,2.0,0,0,0,1,10.0,1.0,44.0,0
1.0,52,1.0,3.0,0,0,0,0,1.0,0.0,141.0,0
1.0,21,2.0,0.0,0,0,0,0,1.0,0.0,235.0,1
1.0,37,0.0,0.0,0,0,0,11,1.0,0.0,21.0,0
1.0,30,0.0,5.0,0,0,0,4,1.0,1.0,338.0,1
1.0,33,0.0,2.0,0,0,0,5,32.0,0.0,436.0,1
1.0,31,0.0,0.0,0,0,0,2,327.0,1.0,30.0,1
1.0,54,1.0,5.0,0,0,0,0,1.0,0.0,188.0,0
0.0,31,0.0,0.0,0,0,0,0,1.0,1.0,44.0,0
0.0,59,1.0,2.0,0,0,0,2,283.0,0.0,194.0,0
1.0,27,0.0,0.0,0,0,0,0,1.0,1.0,318.0,0
1.0,36,0.0,0.0,0,0,0,0,1.0,1.0,44.0,1
1.0,46,1.0,0.0,0,0,0,17,1.0,0.0,436.0,1
1.0,22,2.0,0.0,0,0,1,3,0.0,0.0,436.0,1
0.0,28,0.0,2.0,0,0,0,0,1.0,1.0,106.0,0
0.0,34,0.0,2.0,0,0,1,15,5.0,0.0,194.0,1
1.0,29,0.0,3.0,0,0,0,7,2.0,0.0,141.0,1
1.0,23,2.0,0.0,0,0,1,2,0.0,1.0,44.0,1
1.0,27,0.0,0.0,0,0,0,3,1.0,0.0,194.0,0
1.0,21,2.0,1.0,0,0,1,0,1.0,0.0,35.0,1
1.0,48,1.0,2.0,0,0,0,3,4.0,0.0,194.0,0
1.0,30,0.0,0.0,0,0,0,15,214.0,0.0,256.0,1
0.0,32,0.0,0.0,0,0,0,2,44.0,0.0,284.0,0
1.0,31,0.0,0.0,0,0,0,5,1.0,0.0,436.0,1
1.0,36,0.0,0.0,0,1,0,4,1.0,1.0,44.0,1
1.0,36,0.0,0.0,0,0,0,1,324.0,1.0,44.0,1
1.0,44,0.0,0.0,0,0,0,14,1.0,0.0,176.0,1
1.0,53,1.0,2.0,0,0,0,2,2.0,0.0,122.0,0
1.0,33,0.0,0.0,0,0,0,3,1.0,1.0,139.0,0
1.0,21,2.0,0.0,1,0,0,2,227.0,0.0,436.0,1
1.0,33,0.0,0.0,0,0,0,4,325.0,0.0,436.0,1
1.0,47,1.0,2.0,0,0,0,2,0.0,0.0,318.0,1
1.0,57,1.0,0.0,0,0,0,20,0.0,0.0,318.0,1
1.0,28,0.0,0.0,0,0,0,2,1.0,1.0,436.0,0
1.0,24,2.0,0.0,0,0,0,1,1.0,1.0,44.0,1
1.0,44,0.0,0.0,0,0,0,1,1.0,0.0,409.0,0
1.0,46,1.0,0.0,0,0,0,0,1.0,0.0,194.0,0
1.0,37,0.0,0.0,0,0,0,6,0.0,0.0,74.0,0
1.0,26,0.0,0.0,0,0,0,10,6.0,1.0,436.0,1
1.0,27,0.0,0.0,0,1,0,10,0.0,0.0,141.0,1
1.0,40,0.0,2.0,0,0,0,1,1.0,0.0,226.0,0
0.0,60,1.0,2.0,0,0,0,9,0.0,0.0,436.0,0
1.0,53,1.0,2.0,0,0,0,1,7.0,0.0,436.0,0
1.0,26,0.0,0.0,0,1,0,8,52.0,0.0,43.0,1
1.0,28,0.0,0.0,0,0,0,0,1.0,0.0,176.0,0
1.0,23,2.0,3.0,0,0,0,0,0.0,1.0,140.0,0
0.0,46,1.0,2.0,0,0,0,2,1.0,0.0,194.0,1
1.0,23,2.0,0.0,0,0,0,0,1.0,0.0,165.0,1
1.0,37,0.0,0.0,0,0,0,5,28.0,0.0,21.0,0
1.0,44,0.0,0.0,0,0,1,1,309.0,1.0,156.0,0
1.0,50,1.0,0.0,0,0,0,18,1.0,0.0,141.0,1
1.0,45,1.0,0.0,0,0,0,0,1.0,1.0,140.0,0
1.0,22,2.0,0.0,0,0,0,1,1.0,0.0,436.0,1
1.0,26,0.0,2.0,0,0,0,1,0.0,0.0,436.0,0
1.0,62,1.0,2.0,0,0,0,0,1.0,0.0,51.0,0
1.0,34,0.0,2.0,0,0,0,0,0.0,1.0,106.0,0
1.0,24,2.0,3.0,0,0,0,1,6.0,0.0,64.0,1
1.0,21,2.0,2.0,0,0,0,0,1.0,1.0,44.0,0
1.0,25,0.0,2.0,0,0,0,0,1.0,0.0,170.0,0
1.0,68,1.0,2.0,0,0,0,0,1.0,1.0,135.0,0
1.0,41,0.0,2.0,0,0,0,2,47.0,1.0,106.0,0
1.0,21,2.0,2.0,0,0,0,1,1.0,0.0,436.0,0
0.0,37,0.0,3.0,0,0,0,1,1.0,0.0,194.0,0
1.0,22,2.0,0.0,0,0,0,0,0.0,0.0,250.0,1
1.0,38,0.0,2.0,0,0,0,11,225.0,0.0,436.0,0
1.0,42,0.0,2.0,0,0,0,1,1.0,0.0,436.0,0
1.0,22,2.0,2.0,0,1,1,1,1.0,0.0,436.0,0
1.0,45,1.0,0.0,0,0,0,0,1.0,0.0,188.0,0
0.0,36,0.0,0.0,0,0,0,4,1.0,0.0,233.0,1
1.0,48,1.0,0.0,0,0,0,2,0.0,0.0,167.0,1
0.0,45,1.0,2.0,0,0,0,1,105.0,0.0,436.0,0
1.0,23,2.0,0.0,0,0,1,6,1.0,0.0,194.0,1
1.0,24,2.0,0.0,0,0,0,0,1.0,0.0,123.0,1
1.0,29,0.0,0.0,0,0,0,0,1.0,0.0,194.0,0
1.0,24,2.0,0.0,0,0,0,0,3.0,0.0,50.0,0
1.0,50,1.0,0.0,0,0,0,11,0.0,0.0,226.0,1
1.0,34,0.0,0.0,0,1,0,10,0.0,0.0,436.0,1
1.0,23,2.0,0.0,0,0,0,0,0.0,0.0,194.0,0
0.0,22,2.0,2.0,0,0,0,0,1.0,1.0,212.0,1
1.0,36,0.0,5.0,0,0,0,0,1.0,0.0,74.0,0
1.0,30,0.0,2.0,0,0,0,22,1.0,0.0,318.0,1
1.0,21,2.0,0.0,0,0,0,0,1.0,0.0,126.0,1
0.0,53,1.0,2.0,0,0,0,0,0.0,0.0,318.0,0
1.0,24,2.0,2.0,0,0,0,1,37.0,0.0,318.0,0
1.0,25,0.0,0.0,0,1,1,7,1.0,1.0,436.0,1
0.0,25,0.0,0.0,0,0,0,1,447.0,1.0,436.0,1
1.0,71,1.0,0.0,0,0,0,8,1.0,0.0,141.0,0
1.0,39,0.0,0.0,0,4,0,10,479.0,1.0,436.0,1
0.0,37,0.0,0.0,0,0,0,0,0.0,0.0,318.0,1
1.0,20,2.0,0.0,0,0,2,0,1.0,0.0,318.0,1
0.0,29,0.0,0.0,0,0,0,3,1.0,0.0,318.0,1
1.0,22,2.0,0.0,0,0,0,2,1.0,0.0,318.0,1
1.0,26,0.0,0.0,0,0,0,4,1.0,0.0,17.0,1
1.0,35,0.0,3.0,0,0,0,5,348.0,0.0,436.0,1
0.0,47,1.0,0.0,0,0,0,19,1.0,0.0,318.0,1
1.0,21,2.0,5.0,0,0,0,1,1.0,0.0,317.0,0
0.0,23,2.0,5.0,0,0,0,0,1.0,1.0,44.0,1
0.0,20,2.0,2.0,0,0,0,1,1.0,0.0,65.0,1
0.0,23,2.0,0.0,0,0,0,0,1.0,0.0,194.0,0
1.0,27,0.0,4.0,0,0,0,3,0.0,1.0,105.0,1
1.0,55,1.0,2.0,0,0,0,18,47.0,0.0,436.0,0
0.0,53,1.0,0.0,0,0,0,0,0.0,0.0,176.0,0
0.0,23,2.0,0.0,0,0,0,0,1.0,0.0,9.0,1
1.0,26,0.0,0.0,0,0,1,5,1.0,0.0,188.0,1
1.0,25,0.0,0.0,0,0,0,6,1.0,0.0,65.0,1
1.0,23,2.0,5.0,0,0,0,2,1.0,1.0,140.0,0
1.0,27,0.0,0.0,0,0,0,4,0.0,0.0,250.0,1
1.0,26,0.0,0.0,0,0,0,2,106.0,1.0,44.0,0
