sex,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,c_charge_degree,c_charge_desc,decile_score
Female,25 - 45,Caucasian,0,0,0,2,2.0,M,Petit Theft,0
Female,Less than 25,Hispanic,0,0,0,1,1.0,M,Operating W/O Valid License,0
Male,25 - 45,Caucasian,0,0,0,1,4.0,F,Pos Cannabis W/Intent Sel/Del,1
Female,Less than 25,African-American,0,0,0,0,1.0,F,Robbery Sudd Snatch No Weapon,2
Male,25 - 45,Caucasian,0,0,0,0,1.0,M,Viol Injunct Domestic Violence,0
Male,Less than 25,African-American,0,0,0,0,1.0,F,Grand Theft in the 3rd Degree,0
Male,25 - 45,African-American,0,0,0,3,862.0,F,arrest case no charge,1
Male,25 - 45,Other,0,0,0,1,1.0,F,arrest case no charge,0
Male,25 - 45,African-American,0,0,0,0,1.0,F,Aggravated Assault W/Dead Weap,0
Female,25 - 45,Caucasian,0,0,0,0,1.0,M,Battery,1
Male,Greater than 45,Hispanic,0,0,0,1,2.0,M,Assault,0
Male,25 - 45,Other,0,0,0,3,94.0,F,Felony Battery (Dom Strang),0
Female,25 - 45,African-American,0,0,0,2,86.0,F,arrest case no charge,1
Male,25 - 45,African-American,0,1,0,12,1.0,F,arrest case no charge,2
Male,Less than 25,African-American,0,0,1,1,1.0,F,Grand Theft in the 3rd Degree,1
Male,Greater than 45,African-American,0,0,0,3,0.0,F,Possession Burglary Tools,0
Female,25 - 45,Hispanic,0,0,0,1,80.0,F,Possession of Cocaine,0
Male,25 - 45,Caucasian,0,0,0,0,0.0,F,Forging Bank Bills/Promis Note,0
Male,Less than 25,African-American,0,2,0,2,1.0,F,Poss Pyrrolidinovalerophenone,2
Male,25 - 45,Hispanic,0,0,0,0,1.0,M,Battery,2
Male,25 - 45,Other,0,0,0,0,1.0,M,Battery,0
Female,Less than 25,Caucasian,0,0,2,0,0.0,F,Possession of Cocaine,1
Male,Greater than 45,Caucasian,0,0,0,0,1.0,M,Aggravated Assault W/dead Weap,0
Male,Less than 25,Caucasian,0,0,0,2,1.0,F,arrest case no charge,1
Male,25 - 45,African-American,0,0,1,6,0.0,M,Battery,2
Male,Less than 25,Caucasian,0,0,0,0,3.0,F,Possession of Cocaine,0
Female,Less than 25,African-American,0,0,0,0,1.0,F,Driving While License Revoked,1
Male,Greater than 45,African-American,0,0,0,3,1.0,F,Grand Theft (Motor Vehicle),1
Male,25 - 45,African-American,0,0,1,2,1.0,M,Battery,0
Female,Greater than 45,Caucasian,0,0,0,0,1.0,M,Battery,0
Female,25 - 45,African-American,0,0,0,0,,M,,2
Male,Less than 25,African-American,2,0,0,3,1.0,F,"Poss3,4 Methylenedioxymethcath",2
Male,25 - 45,Hispanic,0,0,0,2,271.0,M,arrest case no charge,1
Female,Less than 25,Other,1,0,0,1,21.0,F,arrest case no charge,0
Male,25 - 45,Hispanic,0,0,0,1,1.0,F,Felony/Driving Under Influence,0
Male,25 - 45,Caucasian,0,0,0,0,1.0,F,Possession of Cocaine,0
Male,Less than 25,African-American,0,1,0,1,2.0,F,Grand Theft in the 3rd Degree,0
Male,Less than 25,Caucasian,0,0,0,2,1.0,M,Possess Cannabis/20 Grams Or Less,1
Male,Greater than 45,African-American,0,0,0,18,1834.0,F,arrest case no charge,2
Male,Less than 25,African-American,0,0,0,4,0.0,F,arrest case no charge,2
Male,Less than 25,African-American,0,0,0,0,1.0,F,Burglary Structure Unoccup,1
Male,25 - 45,Caucasian,0,0,0,1,0.0,M,Battery,0
Female,Greater than 45,Caucasian,0,0,0,1,1.0,M,Battery,0
Male,25 - 45,Caucasian,0,0,0,0,1.0,F,arrest case no charge,1
Male,25 - 45,African-American,0,0,0,7,1.0,F,Tamper With Witness/Victim/CI,2
Female,Greater than 45,Caucasian,0,0,0,1,1.0,M,Battery,0
Female,Less than 25,African-American,0,0,0,0,1.0,F,Aggravated Assault W/Dead Weap,0
Male,25 - 45,African-American,0,0,0,1,13.0,F,arrest case no charge,0
Male,25 - 45,African-American,0,0,0,1,1.0,M,Battery,0
Male,Less than 25,Caucasian,0,0,0,1,37.0,M,Disorderly Intoxication,0
Male,25 - 45,African-American,1,1,0,6,1.0,F,Robbery / No Weapon,2
Male,Less than 25,African-American,0,0,0,4,1.0,F,Grand Theft in the 3rd Degree,2
Male,Less than 25,Caucasian,0,0,0,3,8.0,M,arrest case no charge,1
Male,25 - 45,African-American,0,0,0,23,1.0,F,Battery on Law Enforc Officer,2
Male,25 - 45,African-American,0,0,0,2,1.0,F,Possession of Cannabis,1
Male,Greater than 45,African-American,0,0,0,2,1.0,F,Felony Driving While Lic Suspd,0
Male,Greater than 45,African-American,0,0,0,1,1183.0,F,arrest case no charge,0
Male,25 - 45,African-American,0,0,0,7,1.0,F,Possession of Cocaine,0
Male,Greater than 45,Caucasian,1,0,0,23,1.0,F,Felony Petit Theft,2
Female,Greater than 45,Caucasian,0,0,0,0,1.0,M,Battery,0
Male,25 - 45,African-American,0,0,0,12,1.0,F,Driving While License Revoked,2
Male,25 - 45,African-American,0,0,0,5,0.0,F,arrest case no charge,2
Male,25 - 45,Caucasian,0,0,0,3,1.0,M,Battery,0
Female,25 - 45,Hispanic,0,0,0,0,1.0,F,arrest case no charge,0
Male,Greater than 45,Caucasian,0,0,0,5,312.0,F,Possession of Cocaine,2
Male,25 - 45,African-American,0,0,0,14,1.0,F,Throw Deadly Missile Into Veh,1
Male,25 - 45,African-American,1,0,0,2,1.0,F,Aggravated Battery / Pregnant,1
Male,Less than 25,African-American,0,0,1,0,0.0,M,Unlaw Use False Name/Identity,2
Male,25 - 45,African-American,0,0,2,6,35.0,F,Poss Cocaine/Intent To Del/Sel,1
Male,25 - 45,Caucasian,0,0,0,0,1.0,F,Resist Officer w/Violence,0
Male,Greater than 45,Caucasian,0,0,0,2,150.0,F,Aggravated Assault W/dead Weap,0
Male,Greater than 45,African-American,0,0,0,5,1.0,F,Driving While License Revoked,0
Male,25 - 45,African-American,0,0,0,9,1.0,F,Aggravated Battery / Pregnant,2
Male,Greater than 45,Caucasian,0,0,0,4,1.0,F,Grand Theft in the 3rd Degree,0
Male,25 - 45,African-American,0,0,0,3,1.0,F,Battery on Law Enforc Officer,0
Male,Greater than 45,Other,0,0,0,4,1.0,F,arrest case no charge,0
Male,Less than 25,Hispanic,0,0,0,1,5.0,M,Exposes Culpable Negligence,0
Female,25 - 45,Caucasian,0,0,0,0,2.0,M,Disorderly Intoxication,1
Male,Greater than 45,Caucasian,0,0,0,0,1.0,M,Battery,0
Female,Less than 25,African-American,0,0,0,0,1.0,F,"Poss3,4 Methylenedioxymethcath",1
Female,25 - 45,African-American,0,0,0,1,31.0,F,Use Scanning Device to Defraud,0
Male,Greater than 45,African-American,0,0,0,11,1.0,F,arrest case no charge,1
Male,25 - 45,Caucasian,0,0,0,0,0.0,M,Driving Under The Influence,0
Male,Less than 25,Hispanic,0,0,0,0,0.0,M,Battery,0
Male,Less than 25,Caucasian,0,0,0,0,1.0,F,Leaving the Scene of Accident,0
Female,Greater than 45,Caucasian,0,0,0,2,23.0,M,DUI Property Damage/Injury,0
Male,25 - 45,African-American,0,0,0,7,1.0,M,Aggravated Battery / Pregnant,0
Male,Less than 25,Caucasian,0,0,0,1,1.0,F,False Ownership Info/Pawn Item,1
Male,25 - 45,African-American,0,0,0,8,1.0,F,Uttering a Forged Instrument,1
Male,25 - 45,Other,0,0,0,1,1.0,F,arrest case no charge,0
Male,Less than 25,African-American,0,0,0,0,0.0,F,Grand Theft (Motor Vehicle),1
Male,25 - 45,Caucasian,0,0,0,0,0.0,M,Battery,1
Male,25 - 45,African-American,0,0,0,8,614.0,F,arrest case no charge,2
Male,Greater than 45,African-American,0,0,0,21,2.0,M,arrest case no charge,1
Male,Less than 25,African-American,0,0,0,3,1.0,F,Grand Theft in the 3rd Degree,1
Male,Greater than 45,Hispanic,0,0,0,1,0.0,M,Operating W/O Valid License,0
Male,25 - 45,Caucasian,0,0,0,0,0.0,F,Crimin Mischief Damage $1000+,0
Male,Greater than 45,African-American,0,0,0,1,1.0,F,Felony Petit Theft,1
Male,25 - 45,Caucasian,0,0,0,3,22.0,M,Fleeing or Eluding a LEO,0
Male,25 - 45,African-American,0,0,0,3,0.0,F,Burglary Unoccupied Dwelling,0
Male,Less than 25,Caucasian,0,1,1,3,0.0,F,"Poss3,4 Methylenedioxymethcath",2
Male,25 - 45,Caucasian,0,0,0,0,1.0,F,Aggravated Battery / Pregnant,0
Male,25 - 45,African-American,0,0,0,2,1.0,F,arrest case no charge,1
Female,Less than 25,African-American,0,0,0,3,1.0,F,Grand Theft in the 3rd Degree,2
Male,Less than 25,Caucasian,0,0,1,1,1.0,F,Felony Battery (Dom Strang),2
Male,25 - 45,Caucasian,0,0,0,2,1.0,M,Battery,0
Female,Less than 25,Caucasian,0,0,0,0,1.0,F,"Poss3,4 Methylenedioxymethcath",1
Male,25 - 45,Caucasian,0,0,0,0,0.0,M,DUI Level 0.15 Or Minor In Veh,0
Male,25 - 45,Hispanic,0,0,0,2,1.0,F,arrest case no charge,1
Male,Less than 25,African-American,1,0,1,1,1.0,F,arrest case no charge,2
Male,25 - 45,Hispanic,0,0,0,2,263.0,M,arrest case no charge,1
Male,Less than 25,African-American,0,0,0,1,1.0,M,Battery,0
Male,Greater than 45,Caucasian,0,0,0,4,1.0,F,arrest case no charge,0
Female,Greater than 45,African-American,0,0,0,3,1.0,F,Aggravated Assault W/Dead Weap,0
Male,25 - 45,African-American,0,0,0,1,1.0,M,Battery,0
Male,25 - 45,African-American,0,0,0,5,1.0,F,Possession of Cannabis,0
Male,Less than 25,Caucasian,0,0,0,0,1.0,M,Battery,0
Male,Greater than 45,African-American,0,0,0,16,77.0,F,arrest case no charge,0
Female,Greater than 45,African-American,0,0,0,2,1.0,F,Grand Theft in the 3rd Degree,2
Male,25 - 45,Caucasian,0,0,0,0,1.0,M,Battery,0
Male,Less than 25,Other,0,0,1,0,1.0,F,Possession of Cocaine,2
Male,25 - 45,African-American,0,0,0,13,1.0,M,Possess Cannabis/20 Grams Or Less,2
Female,Greater than 45,African-American,0,0,0,16,122.0,F,Possession of Cocaine,2
Male,25 - 45,African-American,0,0,0,1,1.0,M,Battery,1
Male,25 - 45,African-American,0,0,0,3,0.0,F,Possession of Ethylone,1
Male,Greater than 45,Caucasian,0,0,0,6,1.0,F,Grand Theft in the 3rd Degree,1
Male,25 - 45,Caucasian,0,0,0,1,1.0,F,Agg Battery Grt/Bod/Harm,0
Female,25 - 45,Native American,0,0,0,4,152.0,F,arrest case no charge,1
Male,Greater than 45,African-American,0,0,0,5,1.0,F,Felony Petit Theft,0
Male,25 - 45,African-American,1,1,0,10,1.0,F,Aggravated Battery,2
Male,25 - 45,African-American,0,0,0,5,1.0,F,Possession Of Alprazolam,2
Male,Greater than 45,Caucasian,0,0,0,2,3.0,F,Felony DUI (level 3),0
Male,25 - 45,African-American,0,0,0,0,0.0,F,Aggravated Assault w/Firearm,0
Male,Less than 25,African-American,1,2,2,6,1.0,F,Driving While License Revoked,1
Male,Greater than 45,African-American,0,0,0,28,1.0,F,Possession of Cocaine,2
Male,25 - 45,African-American,0,0,1,8,1.0,F,Felony Battery w/Prior Convict,1
Female,Less than 25,African-American,1,0,0,6,1.0,F,arrest case no charge,2
Male,Greater than 45,African-American,0,0,0,2,26.0,M,Battery,0
Male,Greater than 45,African-American,0,0,0,12,1.0,M,DUI Level 0.15 Or Minor In Veh,1
Male,Less than 25,Caucasian,0,0,1,1,1.0,M,Resist/Obstruct W/O Violence,1
Male,25 - 45,African-American,0,0,0,1,1.0,M,Battery,0
Male,Less than 25,African-American,0,0,0,1,0.0,F,Fraudulent Use of Credit Card,2
Male,Greater than 45,Caucasian,0,0,0,0,0.0,F,Felony Battery (Dom Strang),0
Male,Less than 25,Hispanic,0,0,0,0,1.0,F,"Poss 3,4 MDMA (Ecstasy)",2
Male,25 - 45,Caucasian,0,0,0,3,14.0,F,Possession of Cocaine,0
Male,Greater than 45,Caucasian,0,0,0,3,1.0,F,Drivg While Lic Suspd/Revk/Can,0
Male,25 - 45,Caucasian,0,0,0,4,1.0,F,Possession of Cannabis,1
Male,Greater than 45,Caucasian,0,0,0,0,2.0,F,Grand Theft in the 3rd Degree,0
Male,25 - 45,Hispanic,0,0,0,4,1.0,F,Burglary Dwelling Occupied,0
Male,Greater than 45,Caucasian,0,0,0,1,3.0,F,Burglary Dwelling Assault/Batt,0
Male,25 - 45,Asian,0,0,0,0,1.0,F,Burglary Structure Unoccup,1
Male,Greater than 45,Hispanic,0,0,0,1,11.0,F,Possession Burglary Tools,0
Male,25 - 45,Hispanic,0,0,0,2,26.0,M,Driving Under The Influence,0
Female,Less than 25,Caucasian,0,0,1,6,1.0,F,Poss Contr Subst W/o Prescript,2
Male,Less than 25,Caucasian,0,0,4,2,1.0,M,Assault,2
Male,25 - 45,African-American,0,0,0,2,16.0,M,arrest case no charge,2
Male,Greater than 45,Asian,0,0,0,5,0.0,F,Driving While License Revoked,1
Male,25 - 45,African-American,0,0,0,1,1.0,F,Cash Item w/Intent to Defraud,0
Female,25 - 45,Caucasian,0,0,0,0,1.0,M,Driving Under The Influence,0
Male,25 - 45,Caucasian,0,0,0,6,43.0,F,arrest case no charge,2
Male,25 - 45,Caucasian,0,0,0,0,1.0,M,Battery,0
Male,Greater than 45,African-American,0,0,0,0,1.0,M,Battery,0
Male,25 - 45,African-American,0,0,0,4,1.0,F,False Ownership Info/Pawn Item,0
Female,Greater than 45,Caucasian,0,0,0,0,2.0,M,DUI Property Damage/Injury,0
Male,25 - 45,African-American,0,0,0,0,1.0,F,Tampering With Physical Evidence,1
Female,Less than 25,Hispanic,0,0,0,2,100.0,F,Possession of Cocaine,1
Male,25 - 45,African-American,0,0,0,4,53.0,F,arrest case no charge,1
Male,25 - 45,Caucasian,0,0,0,1,1.0,M,Opert With Susp DL 2nd Offens,0
Male,25 - 45,Hispanic,0,0,0,7,1.0,F,Aggravated Assault W/Dead Weap,1
Male,Greater than 45,Hispanic,0,0,0,20,1.0,F,False Bomb Report,0
Male,Greater than 45,African-American,0,0,0,33,1.0,F,Crimin Mischief Damage $1000+,1
Male,25 - 45,Caucasian,0,0,0,2,1.0,F,Possession of Cocaine,1
Male,Greater than 45,Caucasian,0,0,0,1,1.0,M,DUI Property Damage/Injury,0
Male,25 - 45,Caucasian,0,0,0,1,0.0,F,arrest case no charge,0
Male,25 - 45,African-American,0,0,0,1,1510.0,F,Tampering With Physical Evidence,1
Male,Greater than 45,Caucasian,0,0,0,4,1.0,M,Battery,0
Female,25 - 45,African-American,0,0,0,12,55.0,M,Susp Drivers Lic 1st Offense,0
Male,Greater than 45,Other,0,0,0,12,0.0,F,Aggravated Assault w/Firearm,1
Female,25 - 45,African-American,0,0,0,0,1.0,M,Battery,0
Female,Greater than 45,Caucasian,0,0,0,0,0.0,M,Leave Accd/Attend Veh/Less $50,0
Male,25 - 45,Hispanic,0,0,0,7,1.0,M,Battery,0
Male,25 - 45,Other,0,0,0,2,1.0,M,Battery,0
Male,25 - 45,African-American,0,0,0,2,0.0,M,Battery,0
Female,25 - 45,African-American,0,0,0,6,1.0,F,Burglary Conveyance Unoccup,0
Male,25 - 45,Other,0,0,0,0,0.0,M,Possess Cannabis/20 Grams Or Less,0
Male,Greater than 45,African-American,0,0,0,10,1.0,F,arrest case no charge,1
Male,25 - 45,African-American,0,0,0,5,1.0,F,Poss Contr Subst W/o Prescript,1
Male,Less than 25,Caucasian,0,0,0,0,0.0,F,Possession of Cocaine,0
Male,Greater than 45,Caucasian,0,0,0,1,1.0,F,Agg Battery Grt/Bod/Harm,1
Male,Greater than 45,African-American,0,0,0,0,1.0,M,Battery,2
Male,Greater than 45,African-American,0,0,0,4,0.0,M,Fail Register Vehicle,1
Male,Less than 25,African-American,0,0,0,0,1.0,F,Possession of Ethylone,0
Male,25 - 45,Caucasian,0,0,0,4,6.0,F,Possession of Cocaine,0
Male,Less than 25,Caucasian,0,0,0,0,1.0,F,Agg Battery Grt/Bod/Harm,0
Male,Less than 25,Caucasian,0,0,0,0,1.0,M,Battery,2
Male,25 - 45,Caucasian,0,1,3,6,1.0,F,Felony Battery (Dom Strang),0
Male,25 - 45,African-American,0,1,0,1,2.0,M,Battery,0
Male,25 - 45,African-American,0,0,0,0,1.0,F,Trespassing/Construction Site,0
Male,25 - 45,African-American,0,1,0,6,2.0,F,arrest case no charge,0
Male,25 - 45,Caucasian,0,0,0,1,7.0,F,arrest case no charge,0
Male,Less than 25,Caucasian,0,0,0,0,2.0,F,Grand Theft in the 3rd Degree,0
Male,25 - 45,Other,0,0,0,1,1.0,F,Crim Use of Personal ID Info,0
Male,25 - 45,Caucasian,0,0,0,0,1.0,F,Possession of Cannabis,0
Male,25 - 45,Hispanic,1,1,0,20,0.0,F,arrest case no charge,2
Male,25 - 45,African-American,0,0,0,0,1.0,F,Grand Theft in the 3rd Degree,1
Male,25 - 45,African-American,0,0,0,14,1.0,F,Drivg While Lic Suspd/Revk/Can,1
Male,Less than 25,Caucasian,0,0,1,9,23.0,M,Viol Injunct Domestic Violence,2
Male,Less than 25,Caucasian,1,0,4,6,251.0,F,Possession of Cocaine,2
Male,Less than 25,Hispanic,0,0,0,0,1.0,F,Grand Theft in the 3rd Degree,1
Male,Greater than 45,Caucasian,0,0,0,1,1.0,M,Battery,0
Male,25 - 45,African-American,0,0,0,5,1.0,F,Aggrav Battery w/Deadly Weapon,2
Male,25 - 45,Hispanic,0,0,0,2,12.0,M,DUI Level 0.15 Or Minor In Veh,0
Male,Greater than 45,Caucasian,0,0,0,2,1.0,F,Possession Of Alprazolam,1
Male,25 - 45,African-American,0,0,0,1,0.0,M,Reckless Driving,0
Male,25 - 45,African-American,0,0,0,0,1.0,F,Consp Traff Oxycodone 28g><30k,1
Male,Less than 25,Caucasian,0,0,0,2,1.0,F,Possession of Cannabis,0
Female,Greater than 45,Hispanic,0,0,0,1,1320.0,F,Unemployment Compensatn Fraud,0
Male,25 - 45,African-American,0,0,0,8,1.0,F,arrest case no charge,1
Male,Greater than 45,African-American,0,0,0,6,1.0,F,Felony Petit Theft,1
Male,25 - 45,African-American,0,0,1,3,1.0,F,Grand Theft (Motor Vehicle),1
Female,Greater than 45,Other,0,0,0,0,1.0,F,Grand Theft in the 3rd Degree,0
Male,25 - 45,African-American,0,0,0,3,1.0,F,Grand Theft in the 3rd Degree,0
Male,Less than 25,African-American,0,2,0,3,1.0,F,arrest case no charge,1
Male,Greater than 45,Caucasian,0,0,0,1,9.0,M,DUI Property Damage/Injury,0
Male,Less than 25,African-American,0,1,0,3,11.0,F,arrest case no charge,1
Male,Greater than 45,African-American,0,0,0,3,1.0,M,Battery,0
Male,25 - 45,African-American,0,0,0,0,1.0,F,Burglary Dwelling Assault/Batt,0
Male,25 - 45,Caucasian,0,0,0,1,7.0,F,Sexual Battery / Vict 12 Yrs +,1
Male,25 - 45,African-American,8,0,1,16,1.0,F,Aggravated Battery / Pregnant,2
Female,25 - 45,African-American,0,0,0,0,0.0,M,Battery,0
Male,Less than 25,African-American,0,0,0,1,1.0,F,Agg Fleeing and Eluding,1
Male,25 - 45,Caucasian,0,0,0,2,13.0,F,arrest case no charge,0
Male,25 - 45,Caucasian,0,0,0,5,1.0,F,Neglect Child / No Bodily Harm,0
Male,Less than 25,Hispanic,0,0,0,8,0.0,F,Possession of Cannabis,2
Male,25 - 45,African-American,0,0,0,5,0.0,M,Criminal Mischief Damage <$200,0
Male,25 - 45,Caucasian,0,0,0,11,0.0,M,Battery,0
Female,25 - 45,African-American,0,0,0,6,1.0,F,arrest case no charge,0
Male,25 - 45,Caucasian,0,0,0,0,0.0,M,Battery,0
Male,25 - 45,African-American,0,0,0,15,1.0,F,Drivg While Lic Suspd/Revk/Can,1
Male,25 - 45,Hispanic,0,0,0,4,1.0,F,Possession of Cannabis,1
Female,25 - 45,African-American,0,0,0,0,1.0,M,Resist/Obstruct W/O Violence,0
Male,Less than 25,Caucasian,0,0,0,1,280.0,F,arrest case no charge,0
Male,Greater than 45,Hispanic,0,0,0,1,9.0,F,Aggravated Assault,0
Female,Greater than 45,Caucasian,0,0,0,2,0.0,M,Driving Under The Influence,0
Male,Greater than 45,Caucasian,0,0,0,5,1.0,F,Driving While License Revoked,0
Male,25 - 45,Caucasian,0,0,0,8,161.0,F,arrest case no charge,1
Male,Greater than 45,Caucasian,0,0,0,0,0.0,M,Battery,0
Female,Greater than 45,Caucasian,0,0,0,0,1.0,M,Battery,0
Male,25 - 45,African-American,0,0,1,5,1.0,F,Driving While License Revoked,1
Female,Less than 25,Caucasian,0,0,0,0,1.0,M,Battery,0
Male,Less than 25,Caucasian,0,0,0,1,1.0,M,arrest case no charge,0
Male,25 - 45,Other,0,0,0,0,1.0,M,Battery,1
Male,Less than 25,African-American,1,0,0,10,0.0,F,arrest case no charge,2
Male,25 - 45,Hispanic,0,0,0,0,2.0,M,DUI Property Damage/Injury,0
Male,25 - 45,Other,0,0,0,1,1.0,F,arrest case no charge,0
Male,Less than 25,African-American,4,0,0,4,68.0,F,arrest case no charge,1
Male,25 - 45,African-American,0,0,0,4,366.0,F,arrest case no charge,2
Male,25 - 45,African-American,0,0,0,0,1.0,M,Disorderly Conduct,0
Female,Less than 25,Caucasian,0,0,0,0,1.0,F,Burglary Unoccupied Dwelling,1
Male,25 - 45,African-American,0,0,0,0,1.0,M,Battery,0
Male,Less than 25,Hispanic,0,0,0,0,1.0,M,Possess Cannabis/20 Grams Or Less,0
Male,25 - 45,Hispanic,0,0,0,1,27.0,F,Possession of Cocaine,0
Female,Less than 25,Caucasian,0,0,1,0,0.0,F,Burglary Unoccupied Dwelling,1
Male,Less than 25,African-American,1,0,0,1,1.0,F,arrest case no charge,0
Male,25 - 45,African-American,0,0,0,3,20.0,M,Viol Pretrial Release Dom Viol,2
Male,25 - 45,African-American,0,0,0,3,1.0,M,Battery,1
Male,Greater than 45,African-American,0,0,0,17,65.0,F,Grand Theft in the 3rd Degree,1
Male,25 - 45,African-American,0,0,0,0,1.0,F,Aggravated Assault w/Firearm,0
Male,Less than 25,African-American,0,0,0,11,1.0,F,Possession of Cocaine,2
Female,25 - 45,African-American,0,0,0,1,1.0,F,Robbery / No Weapon,0
Male,25 - 45,Hispanic,0,0,0,1,101.0,M,Petit Theft $100- $300,2
Male,25 - 45,African-American,0,0,0,1,0.0,M,Possess Cannabis/20 Grams Or Less,1
Male,25 - 45,Caucasian,0,0,0,6,1.0,F,arrest case no charge,1
Male,25 - 45,African-American,0,0,0,1,0.0,M,Battery,0
Female,Greater than 45,Caucasian,0,0,0,0,1.0,M,Driving Under The Influence,0
Male,25 - 45,Caucasian,0,0,0,2,2.0,M,DUI Level 0.15 Or Minor In Veh,0
Male,25 - 45,African-American,0,0,0,5,0.0,M,Felony Battery (Dom Strang),1
Male,25 - 45,Caucasian,0,0,0,0,0.0,F,Possession of Cocaine,0
Male,Less than 25,African-American,0,0,1,0,1.0,F,Att Burgl Unoccupied Dwel,2
Male,25 - 45,Hispanic,0,0,0,1,44.0,M,Operating W/O Valid License,0
Male,25 - 45,African-American,0,0,0,4,1.0,F,Grand Theft Firearm,1
Male,Greater than 45,Caucasian,0,0,0,0,1.0,M,DUI Level 0.15 Or Minor In Veh,0
Male,25 - 45,Hispanic,0,0,0,6,1.0,F,Possession of Cocaine,1
Male,25 - 45,Caucasian,0,0,0,2,57.0,M,Felony Battery (Dom Strang),0
Male,25 - 45,African-American,0,0,0,10,0.0,F,Driving While License Revoked,0
Male,25 - 45,African-American,0,0,0,6,164.0,M,Possess Cannabis/20 Grams Or Less,2
Male,Greater than 45,African-American,0,0,0,9,0.0,M,arrest case no charge,0
Female,Less than 25,Caucasian,0,0,0,3,1.0,F,Poss Contr Subst W/o Prescript,2
Female,Less than 25,African-American,0,0,0,0,1.0,M,Failure To Pay Taxi Cab Charge,1
Female,Less than 25,Caucasian,0,0,0,2,2.0,F,Possession of Cocaine,2
Male,25 - 45,African-American,0,0,0,1,28.0,M,Battery,0
Male,25 - 45,African-American,0,0,0,0,0.0,M,DUI Level 0.15 Or Minor In Veh,0
Male,Greater than 45,African-American,0,0,0,15,1.0,F,Felony Petit Theft,1
Male,Less than 25,African-American,0,0,0,4,175.0,F,Possession of Cocaine,2
Male,25 - 45,Hispanic,0,0,0,0,0.0,M,Operating W/O Valid License,0
Male,Less than 25,African-American,0,1,1,4,1.0,F,arrest case no charge,2
Male,25 - 45,Caucasian,0,0,0,3,1.0,F,Burglary Conveyance Occupied,1
Male,25 - 45,Caucasian,0,0,0,5,0.0,M,Battery,2
Male,25 - 45,Caucasian,0,0,0,1,1.0,F,Aggravated Assault w/Firearm,1
Male,Less than 25,Caucasian,0,2,0,3,0.0,F,Manslaughter W/Weapon/Firearm,1
Male,25 - 45,African-American,0,0,0,0,1.0,F,Felony Battery (Dom Strang),0
Male,25 - 45,African-American,0,2,1,18,1.0,F,Felony Petit Theft,2
Female,25 - 45,Caucasian,0,0,0,0,0.0,F,Resist Officer w/Violence,0
Male,Less than 25,Other,0,0,0,0,1.0,F,Grand Theft (Motor Vehicle),2
Female,Greater than 45,African-American,0,0,0,4,14.0,F,"Poss 3,4 MDMA (Ecstasy)",0
Female,Greater than 45,Caucasian,0,0,0,0,2.0,M,Disorderly Conduct,0
Male,Less than 25,African-American,0,0,1,0,1.0,F,Use Scanning Device to Defraud,0
Female,Less than 25,African-American,0,0,0,0,1.0,F,Grand Theft in the 3rd Degree,2
Male,25 - 45,African-American,0,0,0,0,1.0,F,Burglary Unoccupied Dwelling,0
Male,Less than 25,Caucasian,0,0,0,1,6.0,F,arrest case no charge,2
Male,Less than 25,Caucasian,0,0,0,2,41.0,F,Battery on Law Enforc Officer,0
Male,25 - 45,Caucasian,0,0,0,3,61.0,F,Aggrav Stalking After Injunctn,0
Male,25 - 45,African-American,0,0,0,8,1.0,F,Possession of Cocaine,2
Female,25 - 45,African-American,0,0,0,10,1.0,F,Driving While License Revoked,1
Female,Greater than 45,Caucasian,0,0,0,1,0.0,F,Felony Driving While Lic Suspd,1
Male,Less than 25,African-American,0,0,0,4,330.0,F,arrest case no charge,1
